"from_name","to_name","connected","num_common_genre","from_salesrank","from_rating","from_reviews","to_salesrank","to_rating","to_reviews","from_degree","from_closeness","from_betweenness","from_transitivity","from_eigenvec_centrality","to_degree","to_closeness","to_betweenness","to_transitivity","to_eigenvec_centrality","same_community"
255,54587,1,1,144965,4,27,418427,4,40,39,1.55220451846735e-06,0.000457615570195341,0.067476383265857,0.000401416002993495,4,1.42329709618926e-06,2.98519528103793e-06,0.5,5.4057368088566e-05,1
255,79379,1,1,144965,4,27,90795,4.5,31,39,1.55220451846735e-06,0.000457615570195341,0.067476383265857,0.000401416002993495,4,1.38035941798525e-06,3.2507214830171e-05,0.166666666666667,2.39815360756963e-05,1
255,163506,1,1,144965,4,27,422559,3,170,39,1.55220451846735e-06,0.000457615570195341,0.067476383265857,0.000401416002993495,4,1.53541197406382e-06,4.26633483484383e-06,0.833333333333333,0.000205003253161413,1
255,171421,1,1,144965,4,27,982180,4,538,39,1.55220451846735e-06,0.000457615570195341,0.067476383265857,0.000401416002993495,2,1.38038990493255e-06,1.68362338181387e-05,0,1.46297774414794e-05,1
255,299857,1,1,144965,4,27,95271,4.5,34,39,1.55220451846735e-06,0.000457615570195341,0.067476383265857,0.000401416002993495,6,1.5352681806458e-06,2.45097813725452e-05,0.466666666666667,0.000212689150370776,1
255,319785,1,1,144965,4,27,926183,3.5,27,39,1.55220451846735e-06,0.000457615570195341,0.067476383265857,0.000401416002993495,3,1.42943521585186e-06,8.98115395399577e-05,0.333333333333333,5.16210035057782e-05,0
257,1733,1,1,38960,4.5,167,312723,4.5,40,19,1.6738278601952e-06,0.000668853943159617,0.0292397660818713,0.00199900900316524,4,1.47768328814085e-06,4.76924097889879e-05,0.333333333333333,7.60210951091942e-05,0
257,2749,1,2,38960,4.5,167,28905,4,344,19,1.6738278601952e-06,0.000668853943159617,0.0292397660818713,0.00199900900316524,4,1.48131689071585e-06,4.78638471106751e-06,0.333333333333333,7.79673244143883e-05,0
257,6626,1,1,38960,4.5,167,224018,5,208,19,1.6738278601952e-06,0.000668853943159617,0.0292397660818713,0.00199900900316524,6,1.51615309507493e-06,2.72281191798748e-05,0.0666666666666667,0.000165630818484703,0
265,350,1,1,100261,4.5,47,445384,4,29,21,1.33471075483232e-06,0.000197087055128355,0.138095238095238,1.59262835415028e-06,7,1.34089778470277e-06,3.46221830081892e-05,0.238095238095238,2.16652060027947e-06,1
265,18315,1,2,100261,4.5,47,27449,4.5,28,21,1.33471075483232e-06,0.000197087055128355,0.138095238095238,1.59262835415028e-06,6,1.25184490643085e-06,2.16373456914545e-05,0.133333333333333,3.49411179700732e-07,1
296,163506,1,0,19,3.5,3049,422559,3,170,16,1.54403431461861e-06,0.000316706915976624,0.116666666666667,0.000256553664163131,4,1.53541197406382e-06,4.26633483484383e-06,0.833333333333333,0.000205003253161413,1
350,860,1,1,445384,4,29,147191,3.5,80,7,1.34089778470277e-06,3.46221830081892e-05,0.238095238095238,2.16652060027947e-06,2,1.21593704364363e-06,0,1,1.65449029265348e-07,1
407,2365,1,1,219090,4.5,58,95035,4.5,29,11,1.75293748499047e-06,0.000273953656492571,0.272727272727273,0.00202661110490068,6,1.53735937005162e-06,7.80023400546011e-10,0.666666666666667,8.93062413070932e-05,1
407,2369,1,1,219090,4.5,58,291455,3.5,62,11,1.75293748499047e-06,0.000273953656492571,0.272727272727273,0.00202661110490068,3,1.5373475527733e-06,0,1,8.01920390106865e-05,1
435,1349,1,1,125967,4.5,27,247366,3.5,44,10,1.40198380708703e-06,3.94739827698041e-05,0.244444444444444,1.17943553685202e-05,10,1.40093694662991e-06,1.60245279657149e-05,0.244444444444444,1.58427207715957e-05,1
448,450,1,2,607,4.5,141,52294,4.5,179,6,1.3387239283515e-06,4.00012000280006e-10,0.733333333333333,2.54584910155429e-06,6,1.3387239283515e-06,1.00003000070001e-10,0.866666666666667,2.54946302358464e-06,1
472,501,1,1,149198,4.5,47,348971,4.5,55,4,1.04196080351849e-06,1.60476814272333e-05,0.333333333333333,1.40672208315151e-09,4,1.13700061511733e-06,2.13956751993618e-05,0.5,2.49621138590097e-08,1
575,579,1,0,178278,4.5,56,207096,4.5,32,29,1.98790163067571e-06,0.00633092207382958,0.0591133004926108,0.0581995734268633,19,1.98351303961472e-06,0.00156320678587313,0.16374269005848,0.0589202679154295,1
575,8899,1,3,178278,4.5,56,7590,4.5,219,29,1.98790163067571e-06,0.00633092207382958,0.0591133004926108,0.0581995734268633,13,1.97133287729833e-06,0.000321153407129639,0.320512820512821,0.056688250324972,1
575,14906,1,3,178278,4.5,56,407042,4,62,29,1.98790163067571e-06,0.00633092207382958,0.0591133004926108,0.0581995734268633,9,1.74257315322097e-06,0.000216833504392381,0.25,0.00231021081938397,0
575,159233,1,1,178278,4.5,56,464326,4.5,36,29,1.98790163067571e-06,0.00633092207382958,0.0591133004926108,0.0581995734268633,4,1.94740449928336e-06,0.000128490464439714,0.333333333333333,0.0420124820253694,1
575,337884,1,3,178278,4.5,56,26346,4.5,974,29,1.98790163067571e-06,0.00633092207382958,0.0591133004926108,0.0581995734268633,4,1.81829422182462e-06,0.00223245311832726,0.166666666666667,0.00218803393930264,0
577,50812,1,2,758,4.5,316,101145,5,32,5,1.54541591005679e-06,0.00111809790991368,0.1,0.000287642806651442,5,1.71359635895046e-06,0.000312874522411667,0.3,0.0023265908969655,1
579,50812,1,0,207096,4.5,32,101145,5,32,19,1.98351303961472e-06,0.00156320678587313,0.16374269005848,0.0589202679154295,5,1.71359635895046e-06,0.000312874522411667,0.3,0.0023265908969655,1
582,976,1,2,38164,3.5,178,48515,4,108,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,46,2.00732271325797e-06,0.0103155780994713,0.0695652173913043,0.0722521711373034,0
582,1394,1,1,38164,3.5,178,26591,3.5,31,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,19,1.64355013403151e-06,0.000341061238022752,0.0935672514619883,0.000480974316408341,1
582,1395,1,2,38164,3.5,178,177689,4.5,71,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,39,1.65808607124796e-06,0.00101848968863825,0.067476383265857,0.000887552881916109,1
582,5322,1,1,38164,3.5,178,84645,3.5,29,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,6,1.63370396630649e-06,3.36524233148634e-05,0.333333333333333,0.000490019613648271,1
582,5632,1,1,38164,3.5,178,15701,4.5,56,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,8,1.62378784237567e-06,6.79139456729051e-05,0.392857142857143,0.000254556042568242,1
582,6508,1,1,38164,3.5,178,99868,4.5,50,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,8,1.61491405427403e-06,0.000141919676344354,0.357142857142857,0.000271583171304371,1
582,7708,1,1,38164,3.5,178,121231,4.5,66,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,7,1.62465313655535e-06,1.63037159582566e-05,0.476190476190476,0.000435416545312115,1
582,8947,1,2,38164,3.5,178,134952,5,46,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,10,1.6276253597052e-06,0.000233360434901454,0.177777777777778,0.000279316887664871,1
582,12310,1,2,38164,3.5,178,533494,4.5,82,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,12,1.61479409760461e-06,0.000147060883861148,0.242424242424242,0.000282124403390173,1
582,15105,1,3,38164,3.5,178,218555,4.5,32,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,25,1.63661031817341e-06,0.000387442918684938,0.0366666666666667,0.000748667902491396,1
582,19604,1,1,38164,3.5,178,106526,4,33,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,4,1.61232590910996e-06,0.000186800186919317,0.166666666666667,0.000234962664786519,1
582,25305,1,1,38164,3.5,178,36295,3.5,27,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,7,1.64429872303761e-06,0.000117603572716472,0.0952380952380952,0.000595327292309294,1
582,26452,1,1,38164,3.5,178,136970,4.5,69,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,3,1.61427014810929e-06,1.0124546054567e-05,0.666666666666667,0.000243571702981053,1
582,30617,1,3,38164,3.5,178,541232,4,39,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,2,1.61133087873929e-06,8.18017339076426e-06,0,0.000225914587299672,0
582,38194,1,2,38164,3.5,178,176305,4.5,180,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,4,1.6229629785915e-06,0.000405922595767247,0.166666666666667,0.000236258865134207,1
582,39200,1,1,38164,3.5,178,637181,3.5,25,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,6,1.61112838598769e-06,0.000110564070068116,0,0.000227282506854903,1
582,40787,1,2,38164,3.5,178,823515,4.5,219,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,7,1.62080070796575e-06,1.34077616423945e-05,0.476190476190476,0.000288737594417974,1
582,43073,1,1,38164,3.5,178,415767,4.5,28,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,6,1.63427265878185e-06,1.33211005701107e-06,0.733333333333333,0.000398293890497766,1
582,52507,1,2,38164,3.5,178,419472,3.5,37,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,4,1.62078231920984e-06,1.33337333426669e-10,0.833333333333333,0.00027809067250973,1
582,62229,1,1,38164,3.5,178,146240,3,108,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,9,1.6255537042305e-06,0.000114106509001069,0.111111111111111,0.000275657233978843,1
582,62747,1,1,38164,3.5,178,95456,3.5,56,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,7,1.62887672660933e-06,1.08035560916246e-05,0.333333333333333,0.000358876748943018,1
582,69585,1,2,38164,3.5,178,42110,3,57,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,6,1.74486573258188e-06,7.45539819454466e-05,0.266666666666667,0.00224289971201096,1
582,71960,1,1,38164,3.5,178,127364,3,50,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,2,1.74391938907016e-06,1.26789323750908e-05,0,0.00222047412164666,0
582,79741,1,1,38164,3.5,178,574911,3.5,36,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,11,1.62605856412525e-06,0.000479644825001363,0.254545454545455,0.000415415958047206,1
582,80177,1,1,38164,3.5,178,139751,4.5,27,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,9,1.63426731710506e-06,2.63454991354128e-05,0.305555555555556,0.000398948093649545,1
582,84744,1,3,38164,3.5,178,80276,4.5,35,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,3,1.61122962600138e-06,6.68235800589702e-06,0.333333333333333,0.000236732909535233,1
582,88031,1,2,38164,3.5,178,10076,3.5,485,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,5,1.62427049951191e-06,0.00014700785243803,0.3,0.000266088241685293,1
582,90055,1,1,38164,3.5,178,571835,4.5,25,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,3,1.61180615774425e-06,1.54265074436217e-05,0.333333333333333,0.000228008014598893,1
582,98501,1,1,38164,3.5,178,717146,4,211,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,4,1.62665634282108e-06,1.53476516935458e-05,0.666666666666667,0.0002568555099168,1
582,99693,1,2,38164,3.5,178,95220,4.5,60,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,4,1.62821898894114e-06,8.81561509176566e-05,0,0.000332303357395828,1
582,122870,1,1,38164,3.5,178,9363,4,26,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,2,1.61196204796554e-06,1.70698371395526e-05,0,0.000231671301298535,1
582,130421,1,1,38164,3.5,178,80710,4.5,110,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,4,1.62961466131718e-06,0.000153775916609742,0.166666666666667,0.000335958641939292,1
582,131865,1,0,38164,3.5,178,556262,4,31,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,3,1.61085328509365e-06,9.28202449062435e-10,0.666666666666667,0.000250854580135892,1
582,136509,1,2,38164,3.5,178,11140,4.5,292,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,3,1.62870958967919e-06,0,1,0.000349537559051195,1
582,139830,1,1,38164,3.5,178,511582,4.5,93,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,2,1.61081436330951e-06,0,1,0.000234233889207199,1
582,159687,1,2,38164,3.5,178,19984,3.5,38,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,6,1.6253159207821e-06,0.000139326119328052,0.533333333333333,0.000419869128978593,1
582,167750,1,2,38164,3.5,178,127707,4.5,52,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,7,1.6306270902601e-06,6.56701948443463e-05,0.333333333333333,0.000348982276027704,1
582,186502,1,2,38164,3.5,178,24486,4.5,777,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,2,1.62912351525756e-06,8.88269568260897e-05,0,0.000400085525832756,0
582,189010,1,2,38164,3.5,178,44547,3.5,57,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,4,1.62149716075847e-06,3.22821965833795e-07,0.666666666666667,0.00027690109022312,1
582,193508,1,5,38164,3.5,178,22042,4.5,54,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,5,1.61578296803173e-06,4.25037828181289e-05,0.2,0.000275804432670384,1
582,201770,1,2,38164,3.5,178,183689,4,829,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,4,1.62588936148073e-06,1.1007313430253e-06,0.666666666666667,0.000272149008504027,1
582,235291,1,1,38164,3.5,178,226278,4,26,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,6,1.61602058163813e-06,0.000519052318694448,0.266666666666667,0.000259860156465338,1
582,241838,1,2,38164,3.5,178,453738,4,26,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,3,1.6471940872321e-06,5.95336104901418e-07,0.666666666666667,0.000244997806685366,1
582,260472,1,3,38164,3.5,178,439373,4.5,30,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,3,1.61663713609498e-06,0.000180904257585841,0.333333333333333,0.000225969466178354,0
582,269278,1,3,38164,3.5,178,118209,4.5,35,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,2,1.61108685530346e-06,2.20525819882358e-05,0,0.000225646809028959,1
582,313321,1,1,38164,3.5,178,211754,5,36,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,1,1.61081176859078e-06,0,NA,0.000225338931122382,1
582,337916,1,0,38164,3.5,178,36079,3.5,118,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,4,1.61085847480698e-06,1.16828901669081e-09,0.833333333333333,0.000266803479658372,1
582,385999,1,1,38164,3.5,178,70613,3.5,28,211,1.84989918049466e-06,0.0165002228150738,0.0118257729632137,0.00620661090892658,2,1.62077443844218e-06,0,1,0.000257562671366424,1
592,12132,1,0,889974,2.5,26,270080,4.5,31,39,1.96038070593309e-06,0.00311018017002205,0.0661268556005398,0.055026139441748,30,1.73503575041164e-06,0.000748140610221287,0.0229885057471264,0.00847021781030627,1
592,123497,1,3,889974,2.5,26,6705,4,99,39,1.96038070593309e-06,0.00311018017002205,0.0661268556005398,0.055026139441748,6,1.70691865337774e-06,3.10531897674691e-05,0.133333333333333,0.0029277585565526,1
592,155495,1,0,889974,2.5,26,110107,4.5,32,39,1.96038070593309e-06,0.00311018017002205,0.0661268556005398,0.055026139441748,7,1.70844381269989e-06,1.3395641804313e-05,0.333333333333333,0.00534632600983536,1
592,257301,1,0,889974,2.5,26,844642,4.5,414,39,1.96038070593309e-06,0.00311018017002205,0.0661268556005398,0.055026139441748,2,1.69395056374675e-06,7.78665053685891e-06,0,0.00200358522907215,1
592,292944,1,3,889974,2.5,26,161933,4.5,29,39,1.96038070593309e-06,0.00311018017002205,0.0661268556005398,0.055026139441748,4,1.71291831606426e-06,2.21584614638469e-06,0.5,0.00537636698582857,1
592,323967,1,0,889974,2.5,26,176704,3.5,273,39,1.96038070593309e-06,0.00311018017002205,0.0661268556005398,0.055026139441748,4,1.69582640164292e-06,4.06185123574681e-05,0.333333333333333,0.00231476247885111,1
592,362624,1,0,889974,2.5,26,431868,4.5,28,39,1.96038070593309e-06,0.00311018017002205,0.0661268556005398,0.055026139441748,2,1.70531478405599e-06,7.03268740185251e-07,0,0.00253344888611702,1
