"from_name","to_name","connected","num_common_genre","from_salesrank","from_rating","from_reviews","to_salesrank","to_rating","to_reviews"
3541,293532,1,0,16906,4,120,604545,4,144
3652,3866,1,1,465777,2.5,77,393765,4,38
3652,22627,1,2,465777,2.5,77,420585,4.5,1185
3652,62236,1,3,465777,2.5,77,371928,4,206
3738,103927,1,3,555120,4.5,106,77971,3.5,49
3850,14041,1,2,23422,5,33,214583,4,85
3850,36050,1,1,23422,5,33,800,3.5,52
3850,87434,1,1,23422,5,33,50445,4.5,68
3866,24456,1,1,393765,4,38,737682,4,49
3866,25979,1,1,393765,4,38,7876,4.5,90
3920,43256,1,0,65410,2.5,34,2542111,4.5,40
3920,53645,1,2,65410,2.5,34,469752,4,60
3920,299127,1,1,65410,2.5,34,238161,3.5,57
3971,7349,1,0,386873,4.5,63,1009951,5,52
4014,57058,1,0,2768,5,84,715723,4.5,65
4047,66693,1,1,2763,4,37,318577,4.5,77
4047,240357,1,1,2763,4,37,91812,4,34
4047,312000,1,1,2763,4,37,70023,4,60
4047,357183,1,0,2763,4,37,500438,4.5,66
4203,18349,1,1,962,3.5,88,45563,4,52
4253,62829,1,1,34426,5,157,148308,3.5,33
4262,4264,1,2,9105,4.5,105,292253,4.5,34
4311,256238,1,4,167430,3,33,38921,5,207
4315,38200,1,1,1586706,4.5,63,18505,4.5,76
4386,4786,1,0,132250,4,174,21123,3,104
4386,320289,1,2,132250,4,174,902511,4,38
4391,170340,1,1,2028767,3.5,210,172275,4,43
4434,7385,1,0,16394,5,32,262206,2.5,31
4465,24689,1,2,68908,4,33,379232,3.5,33
4465,33394,1,1,68908,4,33,355578,4.5,70
4465,287294,1,1,68908,4,33,1252239,4.5,38
4465,358859,1,1,68908,4,33,149835,4,39
4497,68721,1,1,617305,3.5,60,35429,4.5,32
4536,6015,1,2,157066,4,50,411822,4,275
4536,6449,1,1,157066,4,50,18500,3.5,102
4536,8791,1,1,157066,4,50,43243,4.5,87
4536,30919,1,1,157066,4,50,301798,4,419
4536,33134,1,1,157066,4,50,464073,3.5,61
4536,52162,1,1,157066,4,50,481716,4.5,52
4536,175293,1,1,157066,4,50,1921014,4,38
4536,257272,1,1,157066,4,50,189056,4.5,102
4536,263180,1,2,157066,4,50,572998,3.5,33
4536,336642,1,1,157066,4,50,332892,3.5,54
4536,356097,1,4,157066,4,50,13264,3,191
4558,19217,1,2,668333,4.5,118,8248,4.5,249
4559,17461,1,3,152907,3.5,171,157197,4,42
4559,161183,1,1,152907,3.5,171,719747,3.5,210
4559,293109,1,1,152907,3.5,171,5481,4,57
4645,8701,1,3,972695,4.5,114,657898,4.5,194
4645,61378,1,1,972695,4.5,114,868239,5,42
4659,20861,1,0,390737,4,40,19296,5,47
4679,16781,1,1,104776,4,49,96971,4,31
4679,37669,1,1,104776,4,49,15616,3.5,32
4679,294696,1,1,104776,4,49,275406,4.5,49
4712,26598,1,4,506887,4.5,84,570576,5,34
4714,125001,1,2,9168,4,97,218786,5,601
4714,391598,1,1,9168,4,97,424096,4.5,41
4728,14312,1,4,1113061,4,406,1522794,4.5,75
4739,11357,1,0,868892,5,4921,109769,4.5,34
4781,332820,1,1,5935,4.5,49,16620,4.5,46
4786,4896,1,0,21123,3,104,123652,4.5,60
4786,247515,1,0,21123,3,104,21910,4.5,66
4786,290679,1,0,21123,3,104,102184,4.5,114
4930,4951,1,1,17403,5,42,1633,5,37
4930,14103,1,1,17403,5,42,136602,4.5,123
4930,105844,1,1,17403,5,42,254621,4,148
4930,214776,1,1,17403,5,42,112286,4,996
4930,352083,1,1,17403,5,42,196072,4.5,37
4951,105844,1,1,1633,5,37,254621,4,148
5044,8094,1,1,170211,4,125,302970,4,33
5092,212740,1,1,672,3.5,70,31717,4.5,60
5100,60376,1,1,246006,4.5,562,188832,3.5,432
5197,40488,1,3,18493,4.5,34,203941,4.5,44
5204,5206,1,1,394632,3.5,303,153086,4,56
5204,120294,1,1,394632,3.5,303,23626,4,35
5204,170698,1,1,394632,3.5,303,94124,3,50
5204,179229,1,1,394632,3.5,303,780123,4.5,46
5206,120294,1,1,153086,4,56,23626,4,35
5206,170698,1,1,153086,4,56,94124,3,50
5206,179229,1,1,153086,4,56,780123,4.5,46
5206,212752,1,3,153086,4,56,5338,4.5,92
5206,370215,1,1,153086,4,56,2310,4.5,146
5288,201175,1,2,222778,4.5,43,336608,5,35
5355,26553,1,1,112767,4.5,79,7641,4.5,40
5376,5378,1,1,11021,4,45,251480,4,91
5376,92523,1,1,11021,4,45,276491,5,112
5376,299990,1,1,11021,4,45,107827,3.5,62
5402,82665,1,1,36814,4,31,274298,4.5,100
5402,369753,1,1,36814,4,31,102791,4.5,49
5457,88787,1,1,439872,4.5,96,263821,4.5,381
5457,95672,1,1,439872,4.5,96,543474,4.5,86
5457,126547,1,3,439872,4.5,96,155220,4.5,34
5457,170333,1,4,439872,4.5,96,1025118,4.5,105
5457,294906,1,1,439872,4.5,96,314942,4,33
5561,5741,1,2,130605,3.5,38,28800,4,156
5579,18394,1,1,322662,4.5,36,455726,4.5,35
5670,275861,1,1,12846,4.5,37,99286,5,46
5765,19244,1,1,319674,4.5,50,68774,4.5,35
5765,19248,1,1,319674,4.5,50,89276,4.5,155
5785,5786,1,1,1079852,4.5,46,482329,3.5,698
5785,17077,1,1,1079852,4.5,46,162835,3.5,55
5964,9716,1,1,330280,3.5,34,529812,4.5,223
6015,78702,1,0,411822,4,275,435324,4.5,34
6015,178496,1,4,411822,4,275,293962,4,105
6130,47357,1,2,2135,4.5,5539,287606,4,38
6170,17701,1,1,18042,3.5,55,447671,4,328
6170,37264,1,2,18042,3.5,55,142946,5,149
6170,177689,1,1,18042,3.5,55,3342,4,329
6170,181713,1,0,18042,3.5,55,4694,4.5,49
6170,235069,1,1,18042,3.5,55,340355,4.5,36
6286,33172,1,1,1375615,4,72,24645,4,40
6286,34011,1,2,1375615,4,72,11147,3.5,43
6286,34629,1,2,1375615,4,72,249427,4,41
6286,41960,1,2,1375615,4,72,565732,4.5,73
6286,85504,1,3,1375615,4,72,893534,4,60
6286,98637,1,2,1375615,4,72,90633,4,166
6286,118053,1,4,1375615,4,72,1392582,4,34
6286,166112,1,2,1375615,4,72,171022,3.5,122
6286,169852,1,1,1375615,4,72,293470,4.5,35
6286,289046,1,2,1375615,4,72,961176,4.5,174
6391,268919,1,2,123202,4,56,15752,4.5,1199
6449,149497,1,1,18500,3.5,102,63647,4,232
6449,175293,1,2,18500,3.5,102,1921014,4,38
6449,315608,1,2,18500,3.5,102,37606,4.5,337
6449,356097,1,1,18500,3.5,102,13264,3,191
6497,153693,1,1,68255,4.5,37,76571,4.5,33
6497,288680,1,0,68255,4.5,37,38227,4,56
6497,349055,1,1,68255,4.5,37,699508,4,55
6508,75184,1,0,99868,4.5,50,412017,5,103
6550,201289,1,0,10034,4.5,69,546950,4.5,37
6550,289229,1,1,10034,4.5,69,217365,4.5,308
6550,345298,1,1,10034,4.5,69,624309,4,53
6580,10733,1,1,79253,4.5,284,253944,3.5,45
6580,62323,1,4,79253,4.5,284,32952,5,47
6626,23943,1,2,224018,5,208,52121,4.5,55
6626,45368,1,1,224018,5,208,100802,5,43
6626,59280,1,1,224018,5,208,966957,4.5,205
6626,67144,1,3,224018,5,208,23053,5,44
6626,127819,1,1,224018,5,208,156036,4.5,119
6626,209865,1,1,224018,5,208,27965,4.5,77
6626,215473,1,1,224018,5,208,1166371,4.5,67
6626,222378,1,1,224018,5,208,12367,4.5,171
6626,231762,1,1,224018,5,208,250088,4.5,75
6626,281067,1,0,224018,5,208,109342,4,39
6626,298341,1,1,224018,5,208,236810,4,48
6626,298439,1,1,224018,5,208,294385,4.5,231
6626,353865,1,1,224018,5,208,412679,4,860
6669,100078,1,1,21790,4.5,51,246432,3,51
6688,16922,1,1,91427,4.5,681,772363,4,147
6688,40582,1,0,91427,4.5,681,19586,3.5,56
6692,182190,1,1,271408,4.5,258,395606,3.5,61
6801,38207,1,4,255114,3.5,71,276250,3.5,410
6801,52107,1,0,255114,3.5,71,30027,4.5,61
6808,211279,1,6,15636,4.5,33,3908,4.5,511
6808,389116,1,1,15636,4.5,33,93816,3.5,51
6860,9831,1,3,1521643,4,63,143676,3.5,40
7029,165350,1,1,939208,4,142,45658,4.5,133
7068,80969,1,1,388657,4.5,41,11360,3.5,462
7296,35110,1,3,708239,3.5,52,428523,3.5,46
7296,41697,1,7,708239,3.5,52,450290,4,108
7335,60678,1,1,150226,3.5,61,133696,4.5,61
7335,101176,1,5,150226,3.5,61,2112,4,344
7335,384021,1,1,150226,3.5,61,410283,5,58
7494,352725,1,3,136982,4,402,291296,4,39
7535,19094,1,0,22591,3.5,129,351430,3.5,78
7535,42179,1,0,22591,3.5,129,812181,3.5,53
7535,114623,1,0,22591,3.5,129,80956,3.5,43
7548,7553,1,1,23625,4,482,7045,4.5,217
7548,35115,1,3,23625,4,482,12141,4.5,49
7548,54325,1,1,23625,4,482,283354,4,53
7553,30544,1,1,7045,4.5,217,311784,4.5,52
7586,63417,1,6,68519,5,38,153992,4,43
7606,27024,1,2,411572,4.5,194,200890,4.5,37
7606,42712,1,2,411572,4.5,194,115996,4,130
7606,100455,1,2,411572,4.5,194,273753,4.5,63
7606,168720,1,3,411572,4.5,194,87036,3.5,116
7606,212462,1,1,411572,4.5,194,211219,3,56
7606,213316,1,1,411572,4.5,194,8322,4.5,518
7606,275353,1,1,411572,4.5,194,113450,4,115
7606,341195,1,1,411572,4.5,194,38514,4,44
7606,341202,1,0,411572,4.5,194,42785,4.5,84
7617,59662,1,4,13107,4,58,161849,3.5,97
7626,7754,1,3,344602,3.5,44,92481,4.5,240
7626,23380,1,1,344602,3.5,44,697288,4.5,237
7626,95456,1,1,344602,3.5,44,171238,1.5,696
7723,8118,1,2,6866,4.5,108,499339,4.5,33
7723,186356,1,1,6866,4.5,108,398,4.5,116
7754,23380,1,2,92481,4.5,240,697288,4.5,237
7754,328406,1,1,92481,4.5,240,19727,4,133
7760,110562,1,0,7278,4,118,1031796,4.5,35
7852,27795,1,3,182666,3.5,69,36292,4,92
7998,124520,1,0,26652,5,65,195208,4.5,36
8133,8136,1,1,910326,4.5,180,61559,4,211
8133,27322,1,2,910326,4.5,180,104601,4,64
8133,40243,1,3,910326,4.5,180,214147,4.5,75
8133,68725,1,5,910326,4.5,180,235201,4.5,1000
8182,34407,1,1,332770,4,36,162056,3.5,37
8210,96762,1,1,17609,4.5,41,272545,4,31
8321,14906,1,2,13674,4.5,149,407042,4,62
8321,101477,1,1,13674,4.5,149,44744,3.5,31
8321,239762,1,0,13674,4.5,149,821349,4.5,32
8321,259487,1,1,13674,4.5,149,61398,4.5,98
8343,25549,1,6,7423,3.5,33,135322,4.5,136
8430,18494,1,2,332175,4,67,182710,4,47
8515,12604,1,1,1513589,4.5,68,543129,3,62
8533,54056,1,1,4997,4.5,104,160161,4.5,33
8573,12161,1,1,20840,4.5,33,25405,3.5,45
8692,14523,1,1,385167,4.5,84,606588,3.5,485
8692,18873,1,1,385167,4.5,84,263083,4,119
8721,129755,1,1,108764,4.5,39,99251,4.5,35
8791,76837,1,2,43243,4.5,87,34946,4,100
8791,108159,1,1,43243,4.5,87,37802,4,35
8791,389744,1,1,43243,4.5,87,268035,4.5,53
8864,11181,1,1,552841,4,46,89319,4,39
8899,14544,1,4,7590,4.5,219,181215,4.5,544
8927,21952,1,2,43200,4.5,53,93946,4,31
8945,8947,1,1,887778,4.5,41,134952,5,46
8949,11194,1,0,149813,4,32,1597362,4.5,303
8975,233933,1,1,369,4,303,1243584,4,40
9107,246906,1,1,300286,4.5,43,487899,5,88
9107,376665,1,2,300286,4.5,43,184325,3.5,39
9117,21387,1,0,1545874,3.5,45,526676,3.5,38
9242,326852,1,1,72573,3.5,41,242856,4.5,172
9251,104642,1,1,1066802,4,65,789872,2,43
9339,76795,1,1,10710,4.5,49,345771,4,61
9339,169726,1,1,10710,4.5,49,671498,4.5,50
9357,26004,1,1,136300,4,111,504939,3.5,56
9476,9888,1,1,562572,4,31,332896,3.5,64
9476,9893,1,1,562572,4,31,6100,4.5,107
9535,46562,1,2,91971,4.5,85,484365,4.5,249
9535,228596,1,1,91971,4.5,85,62430,4,583
9537,62306,1,2,137980,4,57,445466,4,75
9583,263383,1,4,37966,4,43,60009,5,81
9605,12163,1,1,636328,4.5,177,53492,5,38
9605,158753,1,2,636328,4.5,177,137687,4.5,93
9605,246863,1,1,636328,4.5,177,32960,4,84
9667,19750,1,1,39311,4.5,141,23524,4,65
9716,92610,1,3,529812,4.5,223,588645,4,829
9811,11710,1,3,102340,4,104,374031,4,35
9811,16268,1,2,102340,4,104,885585,3.5,51
9811,16375,1,0,102340,4,104,42650,4.5,42
9811,36080,1,1,102340,4,104,4841,4,429
9888,9893,1,2,332896,3.5,64,6100,4.5,107
9905,31960,1,1,1686510,3.5,56,790422,4.5,39
9999,159939,1,1,705109,3.5,39,278783,5,78
10132,21723,1,0,170096,3.5,44,277883,3.5,33
